; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m2/peak-motifs_positions_7nt_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m2	11	4	1	-18.100	10.600	28.700	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m2	-5.0	1286	181820	33846	1.569378e-01	1.670880e-01	36035.02	1.000000e+00	1.310000e+02	-2.12	1
positions_7nt_m2	-4.9	1284	183104	32562	1.509842e-01	1.608500e-01	34689.71	1.000000e+00	1.310000e+02	-2.12	2
positions_7nt_m2	-4.8	1398	184502	31164	1.445019e-01	1.554356e-01	33522.02	1.000000e+00	1.310000e+02	-2.12	3
positions_7nt_m2	-4.7	1374	185876	29790	1.381309e-01	1.486897e-01	32067.17	1.000000e+00	1.310000e+02	-2.12	4
positions_7nt_m2	-4.6	1424	187300	28366	1.315281e-01	1.423436e-01	30698.53	1.000000e+00	1.310000e+02	-2.12	5
positions_7nt_m2	-4.5	1380	188680	26986	1.251293e-01	1.367322e-01	29488.34	1.000000e+00	1.310000e+02	-2.12	6
positions_7nt_m2	-4.4	1318	189998	25668	1.190179e-01	1.294426e-01	27916.23	1.000000e+00	1.310000e+02	-2.12	7
positions_7nt_m2	-4.3	1364	191362	24304	1.126933e-01	1.236679e-01	26670.85	1.000000e+00	1.310000e+02	-2.12	8
positions_7nt_m2	-4.2	1313	192675	22991	1.066052e-01	1.171300e-01	25260.84	1.000000e+00	1.310000e+02	-2.12	9
positions_7nt_m2	-4.1	1309	193984	21682	1.005356e-01	1.102672e-01	23780.77	1.000000e+00	1.310000e+02	-2.12	10
positions_7nt_m2	-4.0	1260	195244	20422	9.469316e-02	1.048024e-01	22602.20	1.000000e+00	1.310000e+02	-2.12	11
positions_7nt_m2	-3.9	1179	196423	19243	8.922635e-02	9.837834e-02	21216.76	1.000000e+00	1.310000e+02	-2.12	12
positions_7nt_m2	-3.8	1058	197481	18185	8.432059e-02	9.285655e-02	20025.91	1.000000e+00	1.310000e+02	-2.12	13
positions_7nt_m2	-3.7	1000	198481	17185	7.968377e-02	8.787239e-02	18951.00	1.000000e+00	1.310000e+02	-2.12	14
positions_7nt_m2	-3.6	902	199383	16283	7.550136e-02	8.360473e-02	18030.61	1.000000e+00	1.310000e+02	-2.12	15
