; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29011
;		c	0.21156
;		g	0.20757
;		t	0.29076
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m2	20	4	1	-46.600	18.600	65.200	a:0.290 c:0.212 g:0.208 t:0.291 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m2	-5.0	18	17247	629	3.518881e-02	2.939377e-02	525.41	4.547999e-06	6.503638e-04	3.19	1
dyads_m2	-4.9	10	17257	619	3.462937e-02	2.830325e-02	505.92	4.399348e-07	6.291067e-05	4.20	2
dyads_m2	-4.8	21	17278	598	3.345455e-02	2.743577e-02	490.41	1.011736e-06	1.446783e-04	3.84	3
dyads_m2	-4.7	19	17297	579	3.239161e-02	2.640516e-02	471.99	7.579986e-07	1.083938e-04	3.96	4
dyads_m2	-4.6	19	17316	560	3.132867e-02	2.549609e-02	455.74	9.481201e-07	1.355812e-04	3.87	5
dyads_m2	-4.5	15	17331	545	3.048951e-02	2.469994e-02	441.51	7.986731e-07	1.142103e-04	3.94	6
dyads_m2	-4.4	16	17347	529	2.959441e-02	2.375483e-02	424.62	4.214709e-07	6.027034e-05	4.22	7
dyads_m2	-4.3	19	17366	510	2.853147e-02	2.300400e-02	411.20	1.077783e-06	1.541229e-04	3.81	8
dyads_m2	-4.2	13	17379	497	2.780420e-02	2.219281e-02	396.70	5.124120e-07	7.327492e-05	4.14	9
dyads_m2	-4.1	16	17395	481	2.690909e-02	2.132820e-02	381.24	3.724360e-07	5.325834e-05	4.27	10
dyads_m2	-4.0	20	17415	461	2.579021e-02	2.064172e-02	368.97	1.692136e-06	2.419755e-04	3.62	11
dyads_m2	-3.9	9	17424	452	2.528671e-02	1.982787e-02	354.42	2.765533e-07	3.954713e-05	4.40	12
dyads_m2	-3.8	18	17442	434	2.427972e-02	1.911158e-02	341.62	6.869914e-07	9.823976e-05	4.01	13
dyads_m2	-3.7	12	17454	422	2.360839e-02	1.841705e-02	329.20	4.081543e-07	5.836607e-05	4.23	14
dyads_m2	-3.6	12	17466	410	2.293706e-02	1.781026e-02	318.36	3.779023e-07	5.404003e-05	4.27	15
dyads_m2	-3.5	12	17478	398	2.226573e-02	1.715587e-02	306.66	2.658195e-07	3.801218e-05	4.42	16
dyads_m2	-3.4	8	17486	390	2.181818e-02	1.645956e-02	294.21	4.461311e-08	6.379675e-06	5.20	17
