; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_7nt_mkv2/peak-motifs_oligos_7nt_mkv2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_7nt_mkv2/peak-motifs_oligos_7nt_mkv2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_7nt_mkv2/peak-motifs_oligos_7nt_mkv2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_7nt_mkv2/peak-motifs_oligos_7nt_mkv2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29011
;		c	0.21156
;		g	0.20757
;		t	0.29076
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name           	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_7nt_mkv2	11	4	1	-21.300	11.700	33.000	a:0.290 c:0.212 g:0.208 t:0.291 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_7nt_mkv2	-5.0	52	17580	2258	1.138334e-01	1.148073e-01	2277.32	6.696982e-01	7.701530e+01	-1.89	1
oligos_7nt_mkv2	-4.9	66	17646	2192	1.105062e-01	1.110551e-01	2202.89	6.004960e-01	6.905703e+01	-1.84	2
oligos_7nt_mkv2	-4.8	64	17710	2128	1.072797e-01	1.081929e-01	2146.11	6.638707e-01	7.634513e+01	-1.88	3
oligos_7nt_mkv2	-4.7	67	17777	2061	1.039020e-01	1.048953e-01	2080.70	6.793091e-01	7.812055e+01	-1.89	4
oligos_7nt_mkv2	-4.6	49	17826	2012	1.014317e-01	1.017899e-01	2019.10	5.696701e-01	6.551206e+01	-1.82	5
oligos_7nt_mkv2	-4.5	51	17877	1961	9.886066e-02	9.915755e-02	1966.89	5.590980e-01	6.429626e+01	-1.81	6
oligos_7nt_mkv2	-4.4	63	17940	1898	9.568461e-02	9.582573e-02	1900.80	5.304303e-01	6.099948e+01	-1.79	7
oligos_7nt_mkv2	-4.3	83	18023	1815	9.150030e-02	9.319126e-02	1848.54	7.968551e-01	9.163834e+01	-1.96	8
oligos_7nt_mkv2	-4.2	61	18084	1754	8.842509e-02	9.028119e-02	1790.82	8.222779e-01	9.456196e+01	-1.98	9
oligos_7nt_mkv2	-4.1	46	18130	1708	8.610607e-02	8.688649e-02	1723.48	6.553921e-01	7.537009e+01	-1.88	10
oligos_7nt_mkv2	-4.0	53	18183	1655	8.343416e-02	8.416170e-02	1669.43	6.475942e-01	7.447333e+01	-1.87	11
oligos_7nt_mkv2	-3.9	47	18230	1608	8.106473e-02	8.077652e-02	1602.28	4.445238e-01	5.112024e+01	-1.71	12
oligos_7nt_mkv2	-3.8	64	18294	1544	7.783827e-02	7.785826e-02	1544.40	5.079901e-01	5.841886e+01	-1.77	13
oligos_7nt_mkv2	-3.7	50	18344	1494	7.531760e-02	7.502988e-02	1488.29	4.427146e-01	5.091218e+01	-1.71	14
oligos_7nt_mkv2	-3.6	69	18413	1425	7.183908e-02	7.225214e-02	1433.19	5.927851e-01	6.817029e+01	-1.83	15
oligos_7nt_mkv2	-3.5	66	18479	1359	6.851180e-02	6.922162e-02	1373.08	6.570711e-01	7.556318e+01	-1.88	16
oligos_7nt_mkv2	-3.4	57	18536	1302	6.563823e-02	6.587367e-02	1306.67	5.572214e-01	6.408046e+01	-1.81	17
oligos_7nt_mkv2	-3.3	63	18599	1239	6.246219e-02	6.299690e-02	1249.61	6.258055e-01	7.196763e+01	-1.86	18
oligos_7nt_mkv2	-3.2	70	18669	1169	5.893325e-02	6.046689e-02	1199.42	8.213372e-01	9.445378e+01	-1.98	19
oligos_7nt_mkv2	-3.1	50	18719	1119	5.641258e-02	5.755899e-02	1141.74	7.599807e-01	8.739778e+01	-1.94	20
oligos_7nt_mkv2	-3.0	52	18771	1067	5.379109e-02	5.485592e-02	1088.12	7.491149e-01	8.614822e+01	-1.94	21
oligos_7nt_mkv2	-2.9	60	18831	1007	5.076628e-02	5.196709e-02	1030.82	7.811438e-01	8.983154e+01	-1.95	22
oligos_7nt_mkv2	-2.8	63	18894	944	4.759024e-02	4.932265e-02	978.36	8.738437e-01	1.004920e+02	-2.00	23
oligos_7nt_mkv2	-2.7	38	18932	906	4.567453e-02	4.668655e-02	926.07	7.548414e-01	8.680676e+01	-1.94	24
oligos_7nt_mkv2	-2.6	52	18984	854	4.305303e-02	4.442866e-02	881.29	8.307469e-01	9.553590e+01	-1.98	25
oligos_7nt_mkv2	-2.5	44	19028	810	4.083485e-02	4.215547e-02	836.20	8.270884e-01	9.511517e+01	-1.98	26
oligos_7nt_mkv2	-2.4	48	19076	762	3.841500e-02	3.973741e-02	788.23	8.343137e-01	9.594607e+01	-1.98	27
oligos_7nt_mkv2	-2.3	41	19117	721	3.634805e-02	3.751985e-02	744.24	8.121770e-01	9.340035e+01	-1.97	28
oligos_7nt_mkv2	-2.2	28	19145	693	3.493648e-02	3.570183e-02	708.18	7.245091e-01	8.331855e+01	-1.92	29
oligos_7nt_mkv2	-2.1	38	19183	655	3.302077e-02	3.391054e-02	672.65	7.608271e-01	8.749512e+01	-1.94	30
oligos_7nt_mkv2	-2.0	37	19220	618	3.115547e-02	3.226250e-02	639.96	8.162977e-01	9.387423e+01	-1.97	31
oligos_7nt_mkv2	-1.9	26	19246	592	2.984473e-02	3.078080e-02	610.57	7.827076e-01	9.001138e+01	-1.95	32
oligos_7nt_mkv2	-1.8	28	19274	564	2.843315e-02	2.928134e-02	580.82	7.662451e-01	8.811819e+01	-1.95	33
oligos_7nt_mkv2	-1.7	21	19295	543	2.737447e-02	2.808116e-02	557.02	7.323126e-01	8.421594e+01	-1.93	34
oligos_7nt_mkv2	-1.6	16	19311	527	2.656786e-02	2.716639e-02	538.87	7.038446e-01	8.094212e+01	-1.91	35
oligos_7nt_mkv2	-1.5	19	19330	508	2.561000e-02	2.604994e-02	516.73	6.574158e-01	7.560282e+01	-1.88	36
oligos_7nt_mkv2	-1.4	26	19356	482	2.429925e-02	2.521069e-02	500.08	7.993893e-01	9.192977e+01	-1.96	37
oligos_7nt_mkv2	-1.3	14	19370	468	2.359347e-02	2.419371e-02	479.91	7.151108e-01	8.223774e+01	-1.92	38
oligos_7nt_mkv2	-1.2	11	19381	457	2.303892e-02	2.342548e-02	464.67	6.469315e-01	7.439713e+01	-1.87	39
oligos_7nt_mkv2	-1.1	11	19392	446	2.248437e-02	2.261874e-02	448.67	5.571397e-01	6.407106e+01	-1.81	40
oligos_7nt_mkv2	-1.0	13	19405	433	2.182900e-02	2.174258e-02	431.29	4.733545e-01	5.443576e+01	-1.74	41
oligos_7nt_mkv2	-0.9	15	19420	418	2.107280e-02	2.097280e-02	416.02	4.675705e-01	5.377060e+01	-1.73	42
oligos_7nt_mkv2	-0.8	21	19441	397	2.001412e-02	2.008442e-02	398.39	5.350031e-01	6.152535e+01	-1.79	43
oligos_7nt_mkv2	-0.7	15	19456	382	1.925791e-02	1.913769e-02	379.62	4.578325e-01	5.265074e+01	-1.72	44
oligos_7nt_mkv2	-0.6	16	19472	366	1.845130e-02	1.831906e-02	363.38	4.519248e-01	5.197135e+01	-1.72	45
oligos_7nt_mkv2	-0.5	9	19481	357	1.799758e-02	1.755594e-02	348.24	3.250826e-01	3.738450e+01	-1.57	46
oligos_7nt_mkv2	-0.4	20	19501	337	1.698931e-02	1.673960e-02	332.05	3.994307e-01	4.593453e+01	-1.66	47
oligos_7nt_mkv2	-0.3	19	19520	318	1.603146e-02	1.597632e-02	316.91	4.829522e-01	5.553950e+01	-1.74	48
oligos_7nt_mkv2	-0.2	20	19540	298	1.502319e-02	1.518964e-02	301.30	5.838493e-01	6.714267e+01	-1.83	49
oligos_7nt_mkv2	-0.1	7	19547	291	1.467030e-02	1.435079e-02	284.66	3.605536e-01	4.146367e+01	-1.62	50
oligos_7nt_mkv2	0.0	16	19563	275	1.386368e-02	1.347748e-02	267.34	3.267305e-01	3.757401e+01	-1.57	51
oligos_7nt_mkv2	0.1	9	19572	266	1.340996e-02	1.275568e-02	253.02	2.137607e-01	2.458248e+01	-1.39	52
oligos_7nt_mkv2	0.2	14	19586	252	1.270417e-02	1.194698e-02	236.98	1.710372e-01	1.966928e+01	-1.29	53
oligos_7nt_mkv2	0.3	19	19605	233	1.174632e-02	1.124207e-02	223.00	2.590053e-01	2.978561e+01	-1.47	54
oligos_7nt_mkv2	0.4	12	19617	221	1.114136e-02	1.051967e-02	208.67	2.040775e-01	2.346891e+01	-1.37	55
oligos_7nt_mkv2	0.5	17	19634	204	1.028433e-02	9.906842e-03	196.51	3.051224e-01	3.508908e+01	-1.55	56
oligos_7nt_mkv2	0.6	11	19645	193	9.729784e-03	9.233744e-03	183.16	2.420791e-01	2.783909e+01	-1.44	57
oligos_7nt_mkv2	0.7	8	19653	185	9.326477e-03	8.640626e-03	171.40	1.573447e-01	1.809464e+01	-1.26	58
oligos_7nt_mkv2	0.8	11	19664	174	8.771930e-03	8.063988e-03	159.96	1.415368e-01	1.627674e+01	-1.21	59
oligos_7nt_mkv2	0.9	7	19671	167	8.419036e-03	7.421825e-03	147.22	5.757012e-02	6.620564e+00	-0.82	60
oligos_7nt_mkv2	1.0	11	19682	156	7.864489e-03	6.884654e-03	136.56	5.430178e-02	6.244705e+00	-0.80	61
oligos_7nt_mkv2	1.1	10	19692	146	7.360355e-03	6.440802e-03	127.76	6.001833e-02	6.902108e+00	-0.84	62
