; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.194903_2014-09-05.194903_oebJl9/results/discovered_motifs/positions_7nt_m5/peak-motifs_positions_7nt_m5_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m5	11	4	1	-19.800	12.000	31.800	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m5	-5.0	1033	190507	25159	1.166583e-01	1.262661e-01	27231.04	1.000000e+00	1.320000e+02	-2.12	1
positions_7nt_m5	-4.9	1122	191629	24037	1.114558e-01	1.205615e-01	26000.77	1.000000e+00	1.320000e+02	-2.12	2
positions_7nt_m5	-4.8	976	192605	23061	1.069302e-01	1.160743e-01	25033.05	1.000000e+00	1.320000e+02	-2.12	3
positions_7nt_m5	-4.7	864	193469	22197	1.029240e-01	1.110071e-01	23940.23	1.000000e+00	1.320000e+02	-2.12	4
positions_7nt_m5	-4.6	837	194306	21360	9.904296e-02	1.065879e-01	22987.17	1.000000e+00	1.320000e+02	-2.12	5
positions_7nt_m5	-4.5	813	195119	20547	9.527320e-02	1.029900e-01	22211.23	1.000000e+00	1.320000e+02	-2.12	6
positions_7nt_m5	-4.4	805	195924	19742	9.154054e-02	9.874978e-02	21296.77	1.000000e+00	1.320000e+02	-2.12	7
positions_7nt_m5	-4.3	707	196631	19035	8.826230e-02	9.553129e-02	20602.66	1.000000e+00	1.320000e+02	-2.12	8
positions_7nt_m5	-4.2	573	197204	18462	8.560539e-02	9.219733e-02	19883.64	1.000000e+00	1.320000e+02	-2.12	9
positions_7nt_m5	-4.1	535	197739	17927	8.312468e-02	8.888521e-02	19169.34	1.000000e+00	1.320000e+02	-2.12	10
positions_7nt_m5	-4.0	567	198306	17360	8.049559e-02	8.636659e-02	18626.16	1.000000e+00	1.320000e+02	-2.12	11
positions_7nt_m5	-3.9	497	198803	16863	7.819108e-02	8.353563e-02	18015.63	1.000000e+00	1.320000e+02	-2.12	12
positions_7nt_m5	-3.8	498	199301	16365	7.588193e-02	8.111896e-02	17494.44	1.000000e+00	1.320000e+02	-2.12	13
positions_7nt_m5	-3.7	440	199741	15925	7.384172e-02	7.891980e-02	17020.16	1.000000e+00	1.320000e+02	-2.12	14
positions_7nt_m5	-3.6	424	200165	15501	7.187570e-02	7.692087e-02	16589.06	1.000000e+00	1.320000e+02	-2.12	15
