; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m3/peak-motifs_dyads_m3_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m3	11	4	1	-25.800	9.800	35.600	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m3	-4.8	4	208106	7560	3.505437e-02	3.273617e-02	7060.05	1.123119e-09	1.302818e-07	6.89	1
dyads_m3	-4.7	5	208111	7555	3.503118e-02	3.272084e-02	7056.74	1.259945e-09	1.461536e-07	6.84	2
dyads_m3	-4.6	12	208123	7543	3.497554e-02	3.270398e-02	7053.10	2.279206e-09	2.643879e-07	6.58	3
dyads_m3	-4.5	20	208143	7523	3.488280e-02	3.267001e-02	7045.78	5.480360e-09	6.357218e-07	6.20	4
dyads_m3	-4.4	21	208164	7502	3.478543e-02	3.261066e-02	7032.98	9.399055e-09	1.090290e-06	5.96	5
dyads_m3	-4.3	23	208187	7479	3.467878e-02	3.253390e-02	7016.42	1.409293e-08	1.634779e-06	5.79	6
dyads_m3	-4.2	36	208223	7443	3.451186e-02	3.240100e-02	6987.76	2.179084e-08	2.527737e-06	5.60	7
dyads_m3	-4.1	58	208281	7385	3.424292e-02	3.219360e-02	6943.03	4.812355e-08	5.582332e-06	5.25	8
dyads_m3	-4.0	99	208380	7286	3.378388e-02	3.193650e-02	6887.59	6.803583e-07	7.892156e-05	4.10	9
dyads_m3	-3.9	120	208500	7166	3.322746e-02	3.154203e-02	6802.51	4.573357e-06	5.305094e-04	3.28	10
dyads_m3	-3.8	134	208634	7032	3.260613e-02	3.104588e-02	6695.51	1.734577e-05	2.012110e-03	2.70	11
dyads_m3	-3.7	142	208776	6890	3.194770e-02	3.047985e-02	6573.44	4.230458e-05	4.907331e-03	2.31	12
dyads_m3	-3.6	183	208959	6707	3.109916e-02	2.982532e-02	6432.28	2.805043e-04	3.253849e-02	1.49	13
dyads_m3	-3.5	218	209177	6489	3.008833e-02	2.899446e-02	6253.09	1.327874e-03	1.540333e-01	0.81	14
dyads_m3	-3.4	250	209427	6239	2.892913e-02	2.795820e-02	6029.60	3.308045e-03	3.837332e-01	0.42	15
dyads_m3	-3.3	257	209684	5982	2.773746e-02	2.685718e-02	5792.15	6.020818e-03	6.984149e-01	0.16	16
