; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/dyads_m1/peak-motifs_dyads_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29011
;		c	0.21156
;		g	0.20757
;		t	0.29076
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m1	20	4	1	-47.600	19.800	67.400	a:0.290 c:0.212 g:0.208 t:0.291 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m1	-5.0	15	17348	528	2.953846e-02	2.438872e-02	435.95	8.268518e-06	1.190667e-03	2.92	1
dyads_m1	-4.9	18	17366	510	2.853147e-02	2.348198e-02	419.74	8.567829e-06	1.233767e-03	2.91	2
dyads_m1	-4.8	11	17377	499	2.791608e-02	2.276105e-02	406.85	4.303852e-06	6.197546e-04	3.21	3
dyads_m1	-4.7	10	17387	489	2.735664e-02	2.190497e-02	391.55	8.754072e-07	1.260586e-04	3.90	4
dyads_m1	-4.6	6	17393	483	2.702098e-02	2.115020e-02	378.06	9.087775e-08	1.308640e-05	4.88	5
dyads_m1	-4.5	9	17402	474	2.651748e-02	2.048947e-02	366.25	2.839968e-08	4.089554e-06	5.39	6
dyads_m1	-4.4	11	17413	463	2.590210e-02	1.970534e-02	352.23	7.020787e-09	1.010993e-06	6.00	7
dyads_m1	-4.3	13	17426	450	2.517483e-02	1.908258e-02	341.10	7.499922e-09	1.079989e-06	5.97	8
dyads_m1	-4.2	12	17438	438	2.450350e-02	1.840991e-02	329.08	4.355272e-09	6.271592e-07	6.20	9
dyads_m1	-4.1	8	17446	430	2.405594e-02	1.769307e-02	316.26	5.175492e-10	7.452708e-08	7.13	10
dyads_m1	-4.0	1	17447	429	2.400000e-02	1.712414e-02	306.09	1.302885e-11	1.876154e-09	8.73	11
dyads_m1	-3.9	9	17456	420	2.349650e-02	1.644971e-02	294.04	1.886741e-12	2.716907e-10	9.57	12
dyads_m1	-3.8	6	17462	414	2.316084e-02	1.585613e-02	283.43	1.425007e-13	2.052010e-11	10.69	13
dyads_m1	-3.7	11	17473	403	2.254545e-02	1.528043e-02	273.14	7.860496e-14	1.131911e-11	10.95	14
dyads_m1	-3.6	6	17479	397	2.220979e-02	1.477757e-02	264.15	1.003884e-14	1.445593e-12	11.84	15
dyads_m1	-3.5	7	17486	390	2.181818e-02	1.423502e-02	254.45	1.171499e-15	1.686959e-13	12.77	16
dyads_m1	-3.4	11	17497	379	2.120280e-02	1.365785e-02	244.13	5.096238e-16	7.338583e-14	13.13	17
dyads_m1	-3.3	14	17511	365	2.041958e-02	1.315030e-02	235.06	1.693719e-15	2.438955e-13	12.61	18
dyads_m1	-3.2	11	17522	354	1.980420e-02	1.270734e-02	227.14	2.772205e-15	3.991975e-13	12.40	19
dyads_m1	-3.1	12	17534	342	1.913287e-02	1.223001e-02	218.61	5.012153e-15	7.217500e-13	12.14	20
dyads_m1	-3.0	14	17548	328	1.834965e-02	1.176796e-02	210.35	2.655498e-14	3.823918e-12	11.42	21
dyads_m1	-2.9	10	17558	318	1.779021e-02	1.127693e-02	201.58	1.635951e-14	2.355770e-12	11.63	22
dyads_m1	-2.8	10	17568	308	1.723077e-02	1.084575e-02	193.87	1.842427e-14	2.653095e-12	11.58	23
dyads_m1	-2.7	7	17575	301	1.683916e-02	1.042868e-02	186.41	5.520015e-15	7.948821e-13	12.10	24
dyads_m1	-2.6	11	17586	290	1.622378e-02	1.006511e-02	179.91	2.076958e-14	2.990819e-12	11.52	25
dyads_m1	-2.5	5	17591	285	1.594406e-02	9.673938e-03	172.92	2.813069e-15	4.050819e-13	12.39	26
dyads_m1	-2.4	7	17598	278	1.555245e-02	9.258757e-03	165.50	7.074967e-16	1.018795e-13	12.99	27
dyads_m1	-2.3	10	17608	268	1.499301e-02	8.894737e-03	158.99	1.569601e-15	2.260226e-13	12.65	28
dyads_m1	-2.2	5	17613	263	1.471329e-02	8.577640e-03	153.33	4.134050e-16	5.953032e-14	13.23	29
dyads_m1	-2.1	8	17621	255	1.426573e-02	8.236795e-03	147.23	3.975593e-16	5.724854e-14	13.24	30
dyads_m1	-2.0	5	17626	250	1.398601e-02	7.907573e-03	141.35	7.724160e-17	1.112279e-14	13.95	31
dyads_m1	-1.9	8	17634	242	1.353846e-02	7.589781e-03	135.67	9.493168e-17	1.367016e-14	13.86	32
dyads_m1	-1.8	7	17641	235	1.314685e-02	7.252932e-03	129.65	4.727100e-17	6.807024e-15	14.17	33
dyads_m1	-1.7	2	17643	233	1.303497e-02	6.958012e-03	124.37	1.791530e-18	2.579803e-16	15.59	34
