; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_6nt_mkv2/peak-motifs_oligos_6nt_mkv2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_6nt_mkv2/peak-motifs_oligos_6nt_mkv2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_6nt_mkv2/peak-motifs_oligos_6nt_mkv2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/06/peak-motifs.2014-09-06.011249_2014-09-06.011249_H1RYPN/results/discovered_motifs/oligos_6nt_mkv2/peak-motifs_oligos_6nt_mkv2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.29011
;		c	0.21156
;		g	0.20757
;		t	0.29076
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name           	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	oligos_6nt_mkv2	11	4	1	-16.500	10.800	27.300	a:0.290 c:0.212 g:0.208 t:0.291 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
oligos_6nt_mkv2	-5.0	145	16025	3813	1.922166e-01	2.023582e-01	4014.18	9.998316e-01	1.169803e+02	-2.07	1
oligos_6nt_mkv2	-4.9	133	16158	3680	1.855119e-01	1.936938e-01	3842.30	9.983543e-01	1.168075e+02	-2.07	2
oligos_6nt_mkv2	-4.8	87	16245	3593	1.811262e-01	1.874766e-01	3718.97	9.895287e-01	1.157749e+02	-2.06	3
oligos_6nt_mkv2	-4.7	104	16349	3489	1.758835e-01	1.810260e-01	3591.01	9.709832e-01	1.136050e+02	-2.06	4
oligos_6nt_mkv2	-4.6	72	16421	3417	1.722539e-01	1.760529e-01	3492.36	9.216496e-01	1.078330e+02	-2.03	5
oligos_6nt_mkv2	-4.5	51	16472	3366	1.696829e-01	1.721600e-01	3415.14	8.246656e-01	9.648587e+01	-1.98	6
oligos_6nt_mkv2	-4.4	45	16517	3321	1.674144e-01	1.683025e-01	3338.62	6.338069e-01	7.415540e+01	-1.87	7
oligos_6nt_mkv2	-4.3	56	16573	3265	1.645914e-01	1.655857e-01	3284.72	6.496895e-01	7.601367e+01	-1.88	8
oligos_6nt_mkv2	-4.2	41	16614	3224	1.625246e-01	1.631025e-01	3235.46	5.901222e-01	6.904430e+01	-1.84	9
oligos_6nt_mkv2	-4.1	36	16650	3188	1.607098e-01	1.604531e-01	3182.91	4.637499e-01	5.425874e+01	-1.73	10
oligos_6nt_mkv2	-4.0	44	16694	3144	1.584917e-01	1.584692e-01	3143.55	4.995359e-01	5.844570e+01	-1.77	11
oligos_6nt_mkv2	-3.9	38	16732	3106	1.565761e-01	1.563816e-01	3102.14	4.729362e-01	5.533354e+01	-1.74	12
oligos_6nt_mkv2	-3.8	42	16774	3064	1.544588e-01	1.545159e-01	3065.13	5.118885e-01	5.989096e+01	-1.78	13
oligos_6nt_mkv2	-3.7	67	16841	2997	1.510813e-01	1.522982e-01	3021.14	6.862114e-01	8.028673e+01	-1.90	14
oligos_6nt_mkv2	-3.6	67	16908	2930	1.477038e-01	1.498304e-01	2972.19	8.019229e-01	9.382498e+01	-1.97	15
oligos_6nt_mkv2	-3.5	82	16990	2848	1.435701e-01	1.462900e-01	2901.95	8.631360e-01	1.009869e+02	-2.00	16
oligos_6nt_mkv2	-3.4	76	17066	2772	1.397389e-01	1.421301e-01	2819.44	8.351147e-01	9.770842e+01	-1.99	17
oligos_6nt_mkv2	-3.3	122	17188	2650	1.335887e-01	1.376371e-01	2730.31	9.525213e-01	1.114450e+02	-2.05	18
oligos_6nt_mkv2	-3.2	130	17318	2520	1.270353e-01	1.330847e-01	2640.00	9.943425e-01	1.163381e+02	-2.07	19
oligos_6nt_mkv2	-3.1	145	17463	2375	1.197258e-01	1.270972e-01	2521.23	9.991881e-01	1.169050e+02	-2.07	20
oligos_6nt_mkv2	-3.0	168	17631	2207	1.112567e-01	1.204588e-01	2389.54	9.999727e-01	1.169968e+02	-2.07	21
oligos_6nt_mkv2	-2.9	119	17750	2088	1.052579e-01	1.127196e-01	2236.02	9.996167e-01	1.169552e+02	-2.07	22
oligos_6nt_mkv2	-2.8	120	17870	1968	9.920855e-02	1.056508e-01	2095.79	9.985943e-01	1.168355e+02	-2.07	23
oligos_6nt_mkv2	-2.7	148	18018	1820	9.174774e-02	9.859445e-02	1955.82	9.994773e-01	1.169388e+02	-2.07	24
oligos_6nt_mkv2	-2.6	114	18132	1706	8.600091e-02	9.237524e-02	1832.45	9.991631e-01	1.169021e+02	-2.07	25
