; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/positions_7nt_m1/peak-motifs_positions_7nt_m1_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name            	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	positions_7nt_m1	11	4	1	-21.500	11.600	33.100	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
positions_7nt_m1	-5.0	976	187667	27999	1.298264e-01	1.345009e-01	29007.14	1.000000e+00	1.310000e+02	-2.12	1
positions_7nt_m1	-4.9	956	188623	27043	1.253936e-01	1.295217e-01	27933.30	1.000000e+00	1.310000e+02	-2.12	2
positions_7nt_m1	-4.8	902	189525	26141	1.212111e-01	1.256014e-01	27087.82	1.000000e+00	1.310000e+02	-2.12	3
positions_7nt_m1	-4.7	830	190355	25311	1.173626e-01	1.210280e-01	26101.51	9.999999e-01	1.310000e+02	-2.12	4
positions_7nt_m1	-4.6	911	191266	24400	1.131384e-01	1.169994e-01	25232.68	1.000000e+00	1.310000e+02	-2.12	5
positions_7nt_m1	-4.5	844	192110	23556	1.092250e-01	1.135015e-01	24478.29	1.000000e+00	1.310000e+02	-2.12	6
positions_7nt_m1	-4.4	876	192986	22680	1.051631e-01	1.091941e-01	23549.34	1.000000e+00	1.310000e+02	-2.12	7
positions_7nt_m1	-4.3	831	193817	21849	1.013099e-01	1.057311e-01	22802.50	1.000000e+00	1.310000e+02	-2.12	8
positions_7nt_m1	-4.2	853	194670	20996	9.735469e-02	1.019149e-01	21979.48	1.000000e+00	1.310000e+02	-2.12	9
positions_7nt_m1	-4.1	829	195499	20167	9.351077e-02	9.761635e-02	21052.43	1.000000e+00	1.310000e+02	-2.12	10
positions_7nt_m1	-4.0	830	196329	19337	8.966221e-02	9.416843e-02	20308.84	1.000000e+00	1.310000e+02	-2.12	11
positions_7nt_m1	-3.9	837	197166	18500	8.578119e-02	9.001269e-02	19412.59	1.000000e+00	1.310000e+02	-2.12	12
positions_7nt_m1	-3.8	825	197991	17675	8.195581e-02	8.622533e-02	18595.79	1.000000e+00	1.310000e+02	-2.12	13
positions_7nt_m1	-3.7	719	198710	16956	7.862194e-02	8.259481e-02	17812.81	1.000000e+00	1.310000e+02	-2.12	14
positions_7nt_m1	-3.6	723	199433	16233	7.526952e-02	7.953257e-02	17152.39	1.000000e+00	1.310000e+02	-2.12	15
positions_7nt_m1	-3.5	686	200119	15547	7.208866e-02	7.633973e-02	16463.81	1.000000e+00	1.310000e+02	-2.12	16
positions_7nt_m1	-3.4	568	200687	14979	6.945494e-02	7.300653e-02	15744.95	1.000000e+00	1.310000e+02	-2.12	17
positions_7nt_m1	-3.3	553	201240	14426	6.689078e-02	7.022222e-02	15144.48	1.000000e+00	1.310000e+02	-2.12	18
positions_7nt_m1	-3.2	529	201769	13897	6.443790e-02	6.785469e-02	14633.88	1.000000e+00	1.310000e+02	-2.12	19
positions_7nt_m1	-3.1	542	202311	13355	6.192474e-02	6.534661e-02	14092.98	1.000000e+00	1.310000e+02	-2.12	20
positions_7nt_m1	-3.0	496	202807	12859	5.962488e-02	6.287286e-02	13559.48	1.000000e+00	1.310000e+02	-2.12	21
positions_7nt_m1	-2.9	513	203320	12346	5.724619e-02	6.028717e-02	13001.83	1.000000e+00	1.310000e+02	-2.12	22
positions_7nt_m1	-2.8	567	203887	11779	5.461711e-02	5.777068e-02	12459.11	1.000000e+00	1.310000e+02	-2.12	23
positions_7nt_m1	-2.7	566	204453	11213	5.199267e-02	5.539765e-02	11947.34	1.000000e+00	1.310000e+02	-2.12	24
positions_7nt_m1	-2.6	527	204980	10686	4.954907e-02	5.319604e-02	11472.52	1.000000e+00	1.310000e+02	-2.12	25
positions_7nt_m1	-2.5	554	205534	10132	4.698027e-02	5.086798e-02	10970.44	1.000000e+00	1.310000e+02	-2.12	26
positions_7nt_m1	-2.4	539	206073	9593	4.448102e-02	4.828041e-02	10412.39	1.000000e+00	1.310000e+02	-2.12	27
positions_7nt_m1	-2.3	453	206526	9140	4.238054e-02	4.607399e-02	9936.55	1.000000e+00	1.310000e+02	-2.12	28
positions_7nt_m1	-2.2	391	206917	8749	4.056755e-02	4.414927e-02	9521.45	1.000000e+00	1.310000e+02	-2.12	29
positions_7nt_m1	-2.1	440	207357	8309	3.852735e-02	4.212170e-02	9084.18	1.000000e+00	1.310000e+02	-2.12	30
positions_7nt_m1	-2.0	389	207746	7920	3.672362e-02	4.021041e-02	8671.98	1.000000e+00	1.310000e+02	-2.12	31
positions_7nt_m1	-1.9	389	208135	7531	3.491990e-02	3.843191e-02	8288.42	1.000000e+00	1.310000e+02	-2.12	32
positions_7nt_m1	-1.8	296	208431	7235	3.354740e-02	3.658677e-02	7890.49	1.000000e+00	1.310000e+02	-2.12	33
positions_7nt_m1	-1.7	294	208725	6941	3.218417e-02	3.497058e-02	7541.93	1.000000e+00	1.310000e+02	-2.12	34
positions_7nt_m1	-1.6	318	209043	6623	3.070967e-02	3.363161e-02	7253.16	1.000000e+00	1.310000e+02	-2.12	35
positions_7nt_m1	-1.5	264	209307	6359	2.948554e-02	3.199815e-02	6900.88	1.000000e+00	1.310000e+02	-2.12	36
positions_7nt_m1	-1.4	303	209610	6056	2.808059e-02	3.078872e-02	6640.05	1.000000e+00	1.310000e+02	-2.12	37
positions_7nt_m1	-1.3	301	209911	5755	2.668490e-02	2.928727e-02	6316.24	1.000000e+00	1.310000e+02	-2.12	38
positions_7nt_m1	-1.2	285	210196	5470	2.536341e-02	2.814808e-02	6070.55	1.000000e+00	1.310000e+02	-2.12	39
positions_7nt_m1	-1.1	262	210458	5208	2.414856e-02	2.685340e-02	5791.34	1.000000e+00	1.310000e+02	-2.12	40
positions_7nt_m1	-1.0	302	210760	4906	2.274824e-02	2.552652e-02	5505.18	1.000000e+00	1.310000e+02	-2.12	41
positions_7nt_m1	-0.9	281	211041	4625	2.144530e-02	2.440300e-02	5262.87	1.000000e+00	1.310000e+02	-2.12	42
positions_7nt_m1	-0.8	264	211305	4361	2.022118e-02	2.319680e-02	5002.74	1.000000e+00	1.310000e+02	-2.12	43
positions_7nt_m1	-0.7	238	211543	4123	1.911761e-02	2.187336e-02	4717.32	1.000000e+00	1.310000e+02	-2.12	44
positions_7nt_m1	-0.6	235	211778	3888	1.802796e-02	2.070788e-02	4465.96	1.000000e+00	1.310000e+02	-2.12	45
positions_7nt_m1	-0.5	231	212009	3657	1.695685e-02	1.954216e-02	4214.56	1.000000e+00	1.310000e+02	-2.12	46
positions_7nt_m1	-0.4	194	212203	3463	1.605731e-02	1.848506e-02	3986.58	1.000000e+00	1.310000e+02	-2.12	47
