; matrix-scan  -v 1 -quick -seq_format fasta -i $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta -matrix_format transfac -m $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf -pseudo 1 -2str -decimals 1 -bg_pseudo 0.01 -n score -lth score -5 -bginput -markov 1 -return distrib -return occ_proba -o $RSAT/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Quick counting mode          
; Input files
;	input	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/data/sequences/peak-motifs_test_maxlen1000.fasta
; Matrix files
;	matrix 1	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2.tf
; Sequence format      	fasta
; Output files
;	output	/vh/rsat/rsat/public_html/tmp/apache/2014/09/05/peak-motifs.2014-09-05.202657_2014-09-05.202657_8OTbPR/results/discovered_motifs/dyads_m2/peak-motifs_dyads_m2_scan_mkv1_enrichment.tab
; Pseudo counts        	1
; Background model
;	Method        	input
;	Markov order  	1
;	Strand        	undef
;	Background pseudo-frequency	0.01
;	Residue probabilities
;		a	0.26223
;		c	0.24007
;		g	0.23539
;		t	0.26231
; Thresholds	lower	upper
;	score 	-5   	NA
;
; Matrices
;	matrix	name    	ncol	nrow	pseudo	Wmin	Wmax	Wrange
;	1	dyads_m2	13	4	1	-30.300	12.300	42.600	a:0.262 c:0.240 g:0.235 t:0.262 
;
; Score distribution
#matrix	score	occ	occ_cum	inv_cum	inv_cum_freq	occ_prior	exp_occ	occ_Pval	occ_Eval	occ_sig	occ_sig_rank
dyads_m2	-5.0	553	198048	17182	7.983125e-02	8.072059e-02	17373.41	9.357471e-01	1.347476e+02	-2.13	1
dyads_m2	-4.9	520	198568	16662	7.741522e-02	7.785579e-02	16756.82	7.782736e-01	1.120714e+02	-2.05	2
dyads_m2	-4.8	514	199082	16148	7.502706e-02	7.556750e-02	16264.32	8.296016e-01	1.194626e+02	-2.08	3
dyads_m2	-4.7	480	199562	15668	7.279688e-02	7.287278e-02	15684.33	5.550574e-01	7.992826e+01	-1.90	4
dyads_m2	-4.6	499	200061	15169	7.047842e-02	7.049116e-02	15171.74	5.104073e-01	7.349865e+01	-1.87	5
dyads_m2	-4.5	473	200534	14696	6.828076e-02	6.841380e-02	14724.63	5.977800e-01	8.608032e+01	-1.93	6
dyads_m2	-4.4	404	200938	14292	6.640369e-02	6.594137e-02	14192.49	1.948334e-01	2.805601e+01	-1.45	7
dyads_m2	-4.3	469	201407	13823	6.422462e-02	6.396443e-02	13767.00	3.121100e-01	4.494383e+01	-1.65	8
dyads_m2	-4.2	446	201853	13377	6.215241e-02	6.182377e-02	13306.27	2.645537e-01	3.809573e+01	-1.58	9
dyads_m2	-4.1	444	202297	12933	6.008949e-02	5.952959e-02	12812.49	1.372026e-01	1.975718e+01	-1.30	10
dyads_m2	-4.0	412	202709	12521	5.817525e-02	5.767830e-02	12414.04	1.624783e-01	2.339687e+01	-1.37	11
dyads_m2	-3.9	416	203125	12105	5.624242e-02	5.547319e-02	11939.44	6.028578e-02	8.681152e+00	-0.94	12
dyads_m2	-3.8	387	203512	11718	5.444434e-02	5.350922e-02	11516.74	2.748504e-02	3.957846e+00	-0.60	13
dyads_m2	-3.7	402	203914	11316	5.257656e-02	5.158541e-02	11102.68	1.926227e-02	2.773767e+00	-0.44	14
dyads_m2	-3.6	389	204303	10927	5.076918e-02	4.988275e-02	10736.21	3.003427e-02	4.324935e+00	-0.64	15
dyads_m2	-3.5	417	204720	10510	4.883171e-02	4.803727e-02	10339.01	4.312530e-02	6.210044e+00	-0.79	16
